population,cohort,event_semantics,observation_window,horizon,N,outcome_n,matured_n,instrument_count,topic_count,date_count,event_count,pair_count,endpoint_mean,endpoint_median,endpoint_trimmed5_mean,positive_endpoint_rate,mfe_mean,mfe_median,mae_mean,mae_median,mae_le_minus5_rate,mfe_ge_5_rate,barrier_5_up_first_rate,barrier_5_down_first_rate,barrier_5_same_session_unknown_rate,barrier_10_up_first_rate,barrier_10_down_first_rate,barrier_10_same_session_unknown_rate,top1_topic_share,top5_topic_share,top1_instrument_share,top5_instrument_share,top1_date_share,top5_date_share,top10_winner_instrument_count,top10_winner_instrument_share,endpoint_extreme_max,endpoint_extreme_min,concentration_disclosure
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-3,5,8,8,8,8,8,7,8,0,0.05892348881180459,0.06674632980539433,0.05892348881180459,0.875,0.11288931873345304,0.09913998699139986,-0.028133961445110083,-0.02566405185207625,0.375,1.0,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.625,0.125,0.625,0.25,0.75,8,1.0,0.10747663551401865,-0.014440433212996373,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-3,10,8,8,8,8,8,7,8,0,0.10038457798663325,0.06498502219602276,0.10038457798663325,0.75,0.17274217593442187,0.16594429152458806,-0.0283164431969349,-0.02639397885937552,0.375,1.0,0.75,0.25,0.0,0.75,0.25,0.0,0.125,0.625,0.125,0.625,0.25,0.75,8,1.0,0.3317757009345794,-0.054187192118226604,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-2,5,10,10,10,9,8,7,8,0,0.11563552169544358,0.13360726072607265,0.11563552169544358,0.8,0.19097911330870027,0.215373300158052,-0.013832739654054835,-0.020484171322160166,0.1,0.9,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2,0.7,0.2,0.6,0.3,0.8,9,1.0,0.2984054669703872,-0.08666666666666667,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-2,10,10,10,10,9,8,7,8,0,0.0966670612898514,0.12731014193386847,0.0966670612898514,0.8,0.2414232089423979,0.22497970682328222,-0.022043523967780306,-0.020484171322160166,0.2,0.9,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.2,0.7,0.2,0.6,0.3,0.8,9,1.0,0.23006833712984054,-0.08266666666666667,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-1,5,8,8,8,8,6,5,6,0,0.034221319346203156,0.008883803001450086,0.034221319346203156,0.625,0.09630427549211591,0.07709298011789123,-0.031544396989053404,-0.028155879850795096,0.25,0.75,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.375,0.875,0.125,0.625,0.5,1.0,8,1.0,0.31025641025641026,-0.15816993464052287,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D-1,10,8,8,8,8,6,5,6,0,0.06876263197293817,0.048291316526610645,0.06876263197293817,0.75,0.1682303120777791,0.12933706816059756,-0.035220867577288685,-0.028155879850795096,0.375,1.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.375,0.875,0.125,0.625,0.5,1.0,8,1.0,0.1791907514450867,-0.02941176470588247,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D0,5,41,41,41,39,23,11,23,0,0.000619467254062636,-0.008230452674897082,-0.0016113281780464207,0.43902439024390244,0.06614875775113675,0.047619047619047616,-0.050774581774107805,-0.050167224080267525,0.5121951219512195,0.4878048780487805,0.4,0.36666666666666664,0.0,0.1,0.5,0.0,0.12195121951219512,0.43902439024390244,0.04878048780487805,0.17073170731707318,0.1951219512195122,0.7073170731707317,10,0.24390243902439024,0.17479674796747946,-0.12959381044487428,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CANDIDATE_ONSET,D0,10,41,41,41,39,23,11,23,0,0.014193821510240047,-0.00796812749003984,-0.008540269862841657,0.3902439024390244,0.1056795427545578,0.05263157894736836,-0.076302944141434,-0.07268170426065163,0.6829268292682927,0.5365853658536586,0.4,0.5,0.0,0.16666666666666666,0.6666666666666666,0.0,0.12195121951219512,0.43902439024390244,0.04878048780487805,0.17073170731707318,0.1951219512195122,0.7073170731707317,9,0.24390243902439024,0.7967479674796749,-0.1586073500967119,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-3,5,11,11,11,11,11,9,11,0,0.0916820245193608,0.09958506224066377,0.0916820245193608,0.7272727272727273,0.145637572171693,0.11409395973154357,-0.04608955865565018,-0.03526970954356856,0.36363636363636365,0.6363636363636364,0.5,0.4,0.0,0.5,0.4,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.6363636363636364,10,0.9090909090909091,0.35815602836879434,-0.11538461538461531,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-3,10,11,11,11,11,11,9,11,0,0.10573473460800953,0.03112033195020736,0.10573473460800953,0.5454545454545454,0.23218231643761592,0.16141732283464583,-0.06929235460285764,-0.06382978723404253,0.5454545454545454,0.6363636363636364,0.5,0.5,0.0,0.5,0.5,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.6363636363636364,10,0.9090909090909091,0.7040816326530612,-0.1367521367521367,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-2,5,6,5,5,6,5,4,5,0,0.06071372059882918,0.08932038834951461,0.06071372059882918,0.8,0.14722347407934772,0.1766990291262136,-0.059596802726151824,-0.03200000000000003,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.0,5,1.0,0.19487179487179485,-0.10638297872340426,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-2,10,6,5,5,6,5,4,5,0,0.16000673055368148,0.05048543689320395,0.16000673055368148,0.8,0.27168848275488267,0.19199999999999995,-0.06930613078706013,-0.03200000000000003,0.4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,1.0,5,1.0,0.6487179487179486,-0.11398176291793313,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-1,5,13,13,13,13,8,7,8,0,0.09467394652285445,0.07974683544303796,0.09467394652285445,0.6923076923076923,0.17984598209267533,0.13497822931785186,-0.012197349937198456,0.002902757619738683,0.15384615384615385,0.8461538461538461,0.875,0.0,0.0,0.75,0.0,0.0,0.23076923076923078,0.7692307692307693,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.8461538461538461,10,0.7692307692307693,0.3354330708661417,-0.15816993464052287,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D-1,10,13,13,13,13,8,7,8,0,0.17627612364456918,0.15384615384615374,0.17627612364456918,0.9230769230769231,0.29174445402875343,0.2104499274310596,-0.023842872087859904,0.0015748031496062992,0.23076923076923078,1.0,1.0,0.0,0.0,0.75,0.125,0.0,0.23076923076923078,0.7692307692307693,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.8461538461538461,10,0.7692307692307693,0.7967479674796749,-0.08296943231441045,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D0,5,42,42,42,37,20,14,20,0,0.006604028157100846,-0.002652519893899204,0.00045401112811988453,0.47619047619047616,0.0840782415995646,0.06880448985712151,-0.055047043724833156,-0.05652223443985466,0.5476190476190477,0.6904761904761905,0.5185185185185185,0.25925925925925924,0.07407407407407407,0.18518518518518517,0.5185185185185185,0.0,0.14285714285714285,0.5238095238095238,0.047619047619047616,0.23809523809523808,0.14285714285714285,0.5714285714285714,9,0.23809523809523808,0.3154670750382851,-0.15374149659863945,descriptive concentration audit; no significance or independence claim
PRE_MAIN_RISE_CONTEXT,ALL_TECHNICAL,CONFIRMED_TRANSITION,D0,10,42,42,42,37,20,14,20,0,0.04524712788551083,-0.00466309405117965,0.032731638357562966,0.47619047619047616,0.14810269624290542,0.09962264038729168,-0.06761199717857248,-0.0726817042606516,0.6190476190476191,0.7380952380952381,0.5185185185185185,0.2962962962962963,0.07407407407407407,0.25925925925925924,0.5925925925925926,0.0,0.14285714285714285,0.5238095238095238,0.047619047619047616,0.23809523809523808,0.14285714285714285,0.5714285714285714,9,0.23809523809523808,0.6489795918367347,-0.20952380952380953,descriptive concentration audit; no significance or independence claim
TECHNICAL_ALONE,ALL_TECHNICAL,REFERENCE,TECHNICAL_ALONE_BASELINE,5,2480,2358,2358,579,79,121,0,0,0.03412803154110502,0.011165436235074155,0.026064984550707267,0.5411365564037319,0.12168086755895345,0.09090909090909091,-0.05563802675648964,-0.04740357901617914,0.4775233248515691,0.6870229007633588,0.5599527466036621,0.3071470761961016,0.0448907265209687,0.3626698168930892,0.4524512699350266,0.0,0.06779661016949153,0.2318401937046005,0.004838709677419355,0.02338709677419355,0.028629032258064516,0.1217741935483871,10,0.004240882103477523,0.6061151079136691,-0.33133971291866027,descriptive concentration audit; no significance or independence claim
TECHNICAL_ALONE,ALL_TECHNICAL,REFERENCE,TECHNICAL_ALONE_BASELINE,10,2480,2337,2337,579,79,121,0,0,0.05758984755834147,0.02288329519450801,0.04623899932484557,0.566538296961917,0.18096555548153093,0.12919463087248323,-0.07842067260271056,-0.06439024390243908,0.5849379546427044,0.7796320068463842,0.5843768634466309,0.3351222420989863,0.045915324985092425,0.4180083482409064,0.5050685748360167,0.0,0.06779661016949153,0.2318401937046005,0.004838709677419355,0.02338709677419355,0.028629032258064516,0.1217741935483871,7,0.004278990158322636,1.1538461538461537,-0.4838235294117647,descriptive concentration audit; no significance or independence claim
